sample_id,label,language_type,source_dataset,generator,split,duration,codec,sha256,group_id,path
is_hi_freevc24_00175,fake,Hindi,IndicSynth,freevc24,train,5.92,WAV/PCM_16,7a2e45feade23088d67e8f4910176c00971e8b29c6019f386dca3847c688754d,8672cac3bfe7bd3b,data/processed/v1_16k/is_hi_freevc24_00175.wav
is_hi_freevc24_00176,fake,Hindi,IndicSynth,freevc24,train,5.92,WAV/PCM_16,83ccb454c70beda203ec1d69f652a29536094cd9e417e0727d11e7b804f56331,8672cac3bfe7bd3b,data/processed/v1_16k/is_hi_freevc24_00176.wav
is_hi_freevc24_00177,fake,Hindi,IndicSynth,freevc24,train,5.92,WAV/PCM_16,dc4c7bb3b1d9b5b3cf84e8aa513ed0b3b2757af2a77613de7f670ca0129d152c,8672cac3bfe7bd3b,data/processed/v1_16k/is_hi_freevc24_00177.wav
is_hi_freevc24_00178,fake,Hindi,IndicSynth,freevc24,train,5.92,WAV/PCM_16,458a6ea5e344681c2c97d49ef864f6af7f5011bef720e37a56c92adc528b5376,8672cac3bfe7bd3b,data/processed/v1_16k/is_hi_freevc24_00178.wav
is_hi_freevc24_00179,fake,Hindi,IndicSynth,freevc24,train,5.92,WAV/PCM_16,a8135777420f85ae2d80f999654c33f684bb6e13b334dc103ed9f13e4803e6e6,8672cac3bfe7bd3b,data/processed/v1_16k/is_hi_freevc24_00179.wav
is_hi_freevc24_00180,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,74e650614cd6cd2707be60d6c7fb1cb109356e3d1a8accb57d8e5da4860a60f9,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00180.wav
is_hi_freevc24_00181,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,61f84ddc119e855ee26c8532c2785a3f0ce59de9c0c9e4d2a62de6ec6f039dd1,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00181.wav
is_hi_freevc24_00182,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,47582436c7a1a78254ec3d685643bf99b02df5d5fbc49a2f5669c5950f23c0a6,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00182.wav
is_hi_freevc24_00183,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,7d4b3a741580d454f9ef2b3a44a02295bf5fbd0352a7602268d718bb5ed46476,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00183.wav
is_hi_freevc24_00184,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,e89971689b1ff7eba0e22a2eb5eabe44824e212cbb37e7b1c62253cc8c9ee63c,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00184.wav
is_hi_freevc24_00185,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,775466dede5b70b3385f236c10e7e8c6ffc7312853722605cd3d6ec91ebe221c,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00185.wav
is_hi_freevc24_00186,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,dfec589a8f85af1d514f1acd1514bf2d994c26fc04e5d1bb2c78e9766d288a95,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00186.wav
is_hi_freevc24_00187,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,c8aafefb40ba76fc2242e3cc1460571e1b3cbe2a88fa2a688accca5d7ebb71d9,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00187.wav
is_hi_freevc24_00188,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,f6102810915cf9b83e0afb6ba5b96a578d54b2761d66c2dd813d0019fa601004,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00188.wav
is_hi_freevc24_00189,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,012db670f348b05c557447dd0b659cd54ecdcec775b7e90b38be679a148f0573,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00189.wav
is_hi_freevc24_00190,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,5e70c7cdaeaa7842ec2fdde3dbb30de31b5428d5d05ed4b5f90adffe7eb323cf,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00190.wav
is_hi_freevc24_00191,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,cf0963a4a122048927a3f1d28fdf7761746e42bbef1179761db93197e30fc1c1,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00191.wav
is_hi_freevc24_00192,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,59f5efee91f550a46f6fedf15617c0c1c524d1b3d5891f7067d4906567d7f434,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00192.wav
is_hi_freevc24_00193,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,d6a2239632d647b553298e9cd325a0fb7fc2ff50bcf22c2f6be09d4e99e797b2,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00193.wav
is_hi_freevc24_00194,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,2ad8c69136b1037ed6c70aa6a29ad73e02a7d344f2f2ca7ac7bd67ec2f5f5e70,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00194.wav
is_hi_freevc24_00195,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,54b1b5146fd3aa79bbcecb5a61ec35298a971434299c4db35d5aa2a0243bd477,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00195.wav
is_hi_freevc24_00196,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,79a4b1914c9369a8e163fea3a0990726dadc35902c593c5f1f2bb8098cfaa935,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00196.wav
is_hi_freevc24_00197,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,ab94f91e0aa4c7a2c69ff10d0c93e880df75e55a8bbdec31f60bebb870d7fee3,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00197.wav
is_hi_freevc24_00198,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,752401cdf670eabd4cdd61164758135ea9e4c056dcbd1f8d6cf0c4d2b46dfb0a,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00198.wav
is_hi_freevc24_00199,fake,Hindi,IndicSynth,freevc24,train,4.38,WAV/PCM_16,c6f1c44b403218228b09eaca841b2d2030b292d605ed536264d078deb7937876,5459e64fa83e2c9d,data/processed/v1_16k/is_hi_freevc24_00199.wav
is_hi_freevc24_00200,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,84977af22164966070031ee1d161454ac9f7b4a6b4b83ecc0ee8234fd388224f,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00200.wav
is_hi_freevc24_00201,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,311f953bfa45e4960d58a22a3b7c51c412ac68c6b2b68c09ad511d1056c7d8ba,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00201.wav
is_hi_freevc24_00202,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,07def952934161be7e0dd29b6614307f635a6dbac9019ea3136a78fa8b6b1c4c,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00202.wav
is_hi_freevc24_00203,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,1cf095c009ebbeac49134fe406130055e0848762ec40074c9849d93d705f8257,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00203.wav
is_hi_freevc24_00204,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,0019768b56e99e15a267ebb7362a4ee92007b976e9e9e94148e4a8943813d0c4,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00204.wav
is_hi_freevc24_00205,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,bc185ba7bca0777f21028380431fe1106c99ce200fdbaf9a776ca8420b7bfc9d,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00205.wav
is_hi_freevc24_00206,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,2c824a6bd427d5367da9ec91dcb3fa4e3436daba6d61d162f8adf3f227c6e341,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00206.wav
is_hi_freevc24_00207,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,d2cb4b11cc3068ab7c74e86916f5369ed3e0a5d0319844dd30ba9cca074a232a,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00207.wav
is_hi_freevc24_00208,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,78e759e0e2bb87700dfc3b6f3fb9400b678a8e0f473617a77699c9ffe141ed7a,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00208.wav
is_hi_freevc24_00209,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,33ea92af3c6c50fdf172dac7defaabf237979ef1c372697314e667a02ca5ebb1,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00209.wav
is_hi_freevc24_00210,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,e3429ad2d1cf81ffd27766cf5bc06fe37e0e064b91fd192232c8c10aabbb3e09,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00210.wav
is_hi_freevc24_00211,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,7b7a06be299bd3c581e48dc71c4007091f0d61ba97f91b14b3305b000b177b2c,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00211.wav
is_hi_freevc24_00212,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,c83698561c8a0deef7c6ba4b5c5f529c0ed2143a211755d919ac01944cf68f9d,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00212.wav
is_hi_freevc24_00213,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,510010c891f89045d3460edccf3bc115c7893571c062d67196875b9c9ae49aab,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00213.wav
is_hi_freevc24_00214,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,60440db7348d954c64c32963b03104151334e0ca4e031f69671f06adc23936da,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00214.wav
is_hi_freevc24_00215,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,a2686890a4c52ae1f5b79c4055d8a255160ca3180f705ecda39c57e8fa2d4b3c,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00215.wav
is_hi_freevc24_00216,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,4003183c7b9ed01d13e69706c66a8a6f9c746dcc5c748fabaf7447c0bde5a233,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00216.wav
is_hi_freevc24_00217,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,0ef205c35c26aa00b327569d8ce99565a4b4150273d2785fde2587ff3d3c3e6e,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00217.wav
is_hi_freevc24_00218,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,731ebf24f519888bc8b4558e7f43c95b2ccbf9135dc48bb6d521571387cbec46,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00218.wav
is_hi_freevc24_00219,fake,Hindi,IndicSynth,freevc24,train,4.08,WAV/PCM_16,4b17c4893150cfee621895b47a701931c23c47d272707493a2566edf87a8dd22,6b638a6b13e7619c,data/processed/v1_16k/is_hi_freevc24_00219.wav
is_hi_freevc24_00220,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,2f7c8fa92fb1a9a397bd3836ead7923ddab4ef229c4953b9575073dbbfe80667,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00220.wav
is_hi_freevc24_00221,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,8ba9abea6b19a56e23b8b5e862891e50c13c02a7097a77ac4a697e48c55d8664,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00221.wav
is_hi_freevc24_00222,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,bec30bbc4f4ce660cc5fe1150baa9010cb00440e6eea39a3a8047bd2878035d7,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00222.wav
is_hi_freevc24_00223,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,103db12482418f7053fa12d224679d3e625b3fbb6665cf4779b1c127033c7e1d,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00223.wav
is_hi_freevc24_00224,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,552f72b028a04deb4e670938c46d373f89422231b26028efc860320578703d93,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00224.wav
is_hi_freevc24_00225,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,ec8c7bb8d19c824bbde38e8f47a480cbd414767e5043f11a551da6ce9e4661a4,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00225.wav
is_hi_freevc24_00226,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,c2488ba27794d402b54327b5612702d989dccf0c4b04e9f6ebf990f13f1907d2,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00226.wav
is_hi_freevc24_00227,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,88fe394b9a08414334dbf13ddfdb0b58c720890b2556d042e8f25c1321015410,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00227.wav
is_hi_freevc24_00228,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,0552a7f9d83d69464f787e8d245e0fd81ab5ab3eade4af334b10782b4a663704,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00228.wav
is_hi_freevc24_00229,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,241d0cf044e849b166468be41e3fb2956a97915fbef62524c1e3d5ee4814df52,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00229.wav
is_hi_freevc24_00230,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,1df5bfc62852abf3426a29a195eda4951b2c67e9e2384240b2a29bc38191d24b,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00230.wav
is_hi_freevc24_00231,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,f954c1db5db55747de7ddecf8972daa465b354f8c293c9b07d0c076a1170b8a2,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00231.wav
is_hi_freevc24_00232,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,cf90286b4351b355eda3e22bb88effd430899ec72a6992116d566513ac74785f,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00232.wav
is_hi_freevc24_00233,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,d1b343445661aa9599bfc37a0427e0e08e8f8bfd13fe3606fe1905f0d7c350ec,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00233.wav
is_hi_freevc24_00234,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,1d0c82fc32981295ed2d51151b9f50250cc851288932d8207255281ac4504041,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00234.wav
is_hi_freevc24_00235,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,740f8ff017a2f46f1fd6498c6edb068c3986a456dc568b21aff5fd8565c69718,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00235.wav
is_hi_freevc24_00236,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,e68a008e78425acdc0b7be58480982bede7770f67b594a188dc9d2fa78b2d58d,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00236.wav
is_hi_freevc24_00237,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,5cc87eaf13e261b806cc0b422b10e9cf4459f672bc891500793dc1303743eefe,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00237.wav
is_hi_freevc24_00238,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,2beb4e29d92fecbaa9b7addb4a377cf05c150e61a9438d18d29ab421b1772bc0,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00238.wav
is_hi_freevc24_00239,fake,Hindi,IndicSynth,freevc24,validation,5.72,WAV/PCM_16,921c968b1b0af8786cb4c9897b31f34625a4e5b3f9c276f72ff21c2290157d21,0f0ab9ccce16923f,data/processed/v1_16k/is_hi_freevc24_00239.wav
is_hi_freevc24_00240,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,b52bdd4031a39d77026a36bcf60b38bbd18814d39cd0afdc4db69a8976dc0636,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00240.wav
is_hi_freevc24_00241,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,db1c3ec7e31c9178b27ec94d4254f1201c4a2b339d1dead682b9d181deec4c11,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00241.wav
is_hi_freevc24_00242,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,94d9e2c3a56edde0e62f227762b62007edd6413d4a2a2a647b05ac527dab659b,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00242.wav
is_hi_freevc24_00243,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,fa6aa418cdc70c736f268dbfd2c7a29b91f94c7da5a151d2b0c8e6b9fcbd47b1,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00243.wav
is_hi_freevc24_00244,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,bbf1da21342086263df9630d69905f371d554fba6361dfad49b920b82b7b9c8c,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00244.wav
is_hi_freevc24_00245,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,2de2cb2586ebf38f4cdd0e9b3a4663a8a7dc9399b6fe0f456a9cf9761cad95fa,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00245.wav
is_hi_freevc24_00246,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,430cbb894fcd66b3b9a5258e3bd7e864767ec64b93b1c27b7031e5ef3f70716d,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00246.wav
is_hi_freevc24_00247,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,b1bb478f3aed1edae117cb9e08ce0797a05534c910d8fea9f570b2051ab75ff3,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00247.wav
is_hi_freevc24_00248,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,6c1148975186a04563c14850a824cc8b46f6451f0e197241787ef407685f9690,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00248.wav
is_hi_freevc24_00249,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,f3dccbb9794d359b28b8b961698fbe538e300fceeb53abf95476ab5521104ad5,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00249.wav
is_hi_freevc24_00250,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,0301a3422c7f9860c392b5673c5911bb62803dadac1aa5cde2f83599e794f7e4,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00250.wav
is_hi_freevc24_00251,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,8e77e97d6c7a5e15fd9c8feea2fe5d79b677e22e7b9bc9b2025c97c47448c511,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00251.wav
is_hi_freevc24_00252,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,e5d9884388fd403502737ac24ee9274d54e1580c40c3b4f0f24601a465624181,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00252.wav
is_hi_freevc24_00253,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,9b34476f7693cfb0f12a856f7a8abb75c2879d81cddb7e354785eb45da9ac84b,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00253.wav
is_hi_freevc24_00254,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,44e8b99f884b5e681f96f606a2b26f772cf255c21b4c1b2c05033404b429843b,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00254.wav
is_hi_freevc24_00255,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,cf6713234476de116b8a6731687f9aa4bfea01f8cda70925029fa6e9f1b22eb3,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00255.wav
is_hi_freevc24_00256,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,1e4fc85fe29dfe33d083a4d86b76cf75924901b860da625e322edb30aaec9c88,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00256.wav
is_hi_freevc24_00257,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,b3cedc74d4a79edf69fc35e07df0ff9a046294ac12a75295529cbffafa8c0f2c,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00257.wav
is_hi_freevc24_00258,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,07f5ac893c96e325100e04059d2af1a15e0817cd4fe3c35cd228b13dff79fe1a,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00258.wav
is_hi_freevc24_00259,fake,Hindi,IndicSynth,freevc24,train,5.84,WAV/PCM_16,7eece0fc75fd1178ea45df70ed6bc4f6b96850034b965fc81d41fae5131768d1,75ab3e2fa210f795,data/processed/v1_16k/is_hi_freevc24_00259.wav
is_hi_freevc24_00260,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,e4a1cf66e38753ebe2a09ceaa7c465b0463e0526f431fe0dd7c5e21860b4eb85,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00260.wav
is_hi_freevc24_00261,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,d1d18ddf3ea4f78164ac936fe10f5a9d6c63e831aaa48d383896a2fa59b80e63,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00261.wav
is_hi_freevc24_00262,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,a62b189848c5bce38fb413a02f0e3a5fcb3f6660b9b6720d8e185c23aaf503ad,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00262.wav
is_hi_freevc24_00263,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,f8958ce1c18ba89d12db05eae63e9f2793b5b7b8073186ec32fd0c0fd9ce7d35,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00263.wav
is_hi_freevc24_00264,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,22d0a0de8a2f4d0e80bdb12fdf36f2706ec8dcb56074b45219ccd7598180dc86,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00264.wav
is_hi_freevc24_00265,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,d9a743f2b762e8e704892d682c1e7fda1af141d8910dbeed90ee8054db4d6a5d,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00265.wav
is_hi_freevc24_00266,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,4a5016ac531770c9b7891f87e37457e7a60533894dbaf4818e29b2cb0a50dee2,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00266.wav
is_hi_freevc24_00267,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,802f8ad6e04dc07030909cc9c16150f59d3f9a08ac3df21f214e998f8c75fa5d,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00267.wav
is_hi_freevc24_00268,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,c47fa449fa5b0dce19068a1cfb58f62153dd02ebcc9143415bec383da3bea440,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00268.wav
is_hi_freevc24_00269,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,559f2bd329c6018767a179653f03d82b0e101d38cce8800e47c05cb3cd8aa053,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00269.wav
is_hi_freevc24_00270,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,44a79557aaf2ab804d717d2e0b800ed4a3f2e4320b3c9a892d4e2a1914fc3acc,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00270.wav
is_hi_freevc24_00271,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,ae832187c0c6b6248cf8cd8674fae2364a4931648c127d804cbf8ad13b3c10b6,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00271.wav
is_hi_freevc24_00272,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,4eef8d398afe9a5085927e17a06bf08a6ee494e0f74e6acb1901d84b6c067a21,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00272.wav
is_hi_freevc24_00273,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,2c405325a2e9af56e9701dfd78f4c42c5a8989175395fe972e9336c18f5292ad,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00273.wav
is_hi_freevc24_00274,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,bdecbf53c441eb46b9167940823d4a8cb09fa3d123bdbe43e3658f6ebdaafc77,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00274.wav
is_hi_freevc24_00275,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,fe8444289219a13c8cfe47e7d12273700e92b91129f837b4b60cb433bd342e6b,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00275.wav
is_hi_freevc24_00276,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,2f9fa0e2df880575e1f5d8b989baf7f35e4e571972b0b606b5fc84c5231c4224,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00276.wav
is_hi_freevc24_00277,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,f20e9c6494982f5ceb8059ced8dcdc9a2124b462348b75a74312e58e581a1b46,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00277.wav
is_hi_freevc24_00278,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,194b7aae7c05bd46788830d5cd7520489df88e87b35226f52514e822ef26ffc6,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00278.wav
is_hi_freevc24_00279,fake,Hindi,IndicSynth,freevc24,validation,4.32,WAV/PCM_16,87da43a90b8b0a79440146792687fb170b7a27ef3fb5c194b30adea5ac75dd4a,4890827fe7ccb59c,data/processed/v1_16k/is_hi_freevc24_00279.wav
