sample_id,label,language_type,source_dataset,generator,split,spoof_type,duration,codec,sha256,group_id,path
ss_hi_real_00226,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.7192,flac,3eb7d6bcff70130333a99a471a860622e226233faad2f68bbd13a1ddeee52705,d150566f12d8427e,data/evaluation/seaspoof_hi/ss_hi_real_00226.flac
ss_hi_real_00227,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.5823,flac,1d8209202cc50de8179d3fdafa3a9a84350fb7baec3b0358a433a6dd724e446d,4ac28a71048d4ebf,data/evaluation/seaspoof_hi/ss_hi_real_00227.flac
ss_hi_real_00228,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.3639,flac,297c1869af756a029db0aa04acf205a5fd4f9b70542487d7e0d5e90d02a747b7,9ff55172778eab45,data/evaluation/seaspoof_hi/ss_hi_real_00228.flac
ss_hi_real_00229,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.9656,flac,912c1a91e22becdd4ad4218fc8e00aaa0ff14bc28f121d83aa5dde9202abe3a4,1af6912d3735ea3e,data/evaluation/seaspoof_hi/ss_hi_real_00229.flac
ss_hi_real_00230,real,Hindi,SEA-Spoof,bonafide,evaluation,,11.9189,flac,3b14c87200f89b7d1e43ad07771b70125ffd96d81953ed8b75c3058b307d9f71,2650fd03bc461609,data/evaluation/seaspoof_hi/ss_hi_real_00230.flac
ss_hi_real_00231,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.6635,flac,fb51c3d0222142c974f63b91043a9a1958252fc51c29c24e715451ed143dacb7,e3882734b894695d,data/evaluation/seaspoof_hi/ss_hi_real_00231.flac
ss_hi_real_00232,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.0259,flac,63311e19252ba1c4cf748817e57bc11df69ea0419bb60e3a6c440311e89601a7,51a6c94a45f51fdf,data/evaluation/seaspoof_hi/ss_hi_real_00232.flac
ss_hi_real_00233,real,Hindi,SEA-Spoof,bonafide,evaluation,,13.7298,flac,d9627fc8487996392043729241188cad313310a7bba2984ff3c012fa7d2d31ac,e2bb1d61c82f122d,data/evaluation/seaspoof_hi/ss_hi_real_00233.flac
ss_hi_real_00234,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.0229,flac,47a9523ed7d23763787c13a5b27b906b30be99955e713b8c293dac430ff38484,50d8b04930081841,data/evaluation/seaspoof_hi/ss_hi_real_00234.flac
ss_hi_real_00235,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.1972,flac,35cd547dd0a57bf033613e28d9a1559427c34d0900c030af3404f1ad6070b91f,e65937b5b6695a73,data/evaluation/seaspoof_hi/ss_hi_real_00235.flac
ss_hi_real_00236,real,Hindi,SEA-Spoof,bonafide,evaluation,,12.5726,flac,72cdfae544e01ba145da3e101fce7fe5d9ccfa1bea382b5aec827d83c5ebd3db,d113c5844772a5fb,data/evaluation/seaspoof_hi/ss_hi_real_00236.flac
ss_hi_real_00237,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.6021,flac,080bb85d15e11c9e2442ff1d4fed7ad60e353366046f60c46d9f28adf6caad00,29c961fbce8215e5,data/evaluation/seaspoof_hi/ss_hi_real_00237.flac
ss_hi_real_00238,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.9509,flac,d0a3fef7d7444d647bfaa21ee2d2a0768035d3337830edda491e8d4928b050ab,49f45d05bea1f1d7,data/evaluation/seaspoof_hi/ss_hi_real_00238.flac
ss_hi_real_00239,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.3811,flac,6fa5e2f10f6709d31601d1d4d62105c271a56b0115e6db963592f40f7d3821ec,1829e62ef6ef5508,data/evaluation/seaspoof_hi/ss_hi_real_00239.flac
ss_hi_real_00240,real,Hindi,SEA-Spoof,bonafide,evaluation,,11.7389,flac,8ac8f64ec2c6af1881d50922778dddced42d1b0b039124245e6962e4dcf4d63b,eeebcd8f86a64ba4,data/evaluation/seaspoof_hi/ss_hi_real_00240.flac
ss_hi_real_00241,real,Hindi,SEA-Spoof,bonafide,evaluation,,12.5698,flac,10114bdd1d3b227b7d161522afa6af703fdb9b4ff5b7d008433d0cca1fb123de,08da5e1e1378ec30,data/evaluation/seaspoof_hi/ss_hi_real_00241.flac
ss_hi_real_00242,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.5287,flac,ea0f6162129ace3c0338c8f9717daf68c0e85c0e61a8d567fe118da10d0e02be,4ba44fe5b0391f68,data/evaluation/seaspoof_hi/ss_hi_real_00242.flac
ss_hi_real_00243,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.6648,flac,37612f70344faa991ccfb4160b173a318e9afd765b093e71aa9a72430bfc901e,ba4ccd18abcd9ae9,data/evaluation/seaspoof_hi/ss_hi_real_00243.flac
ss_hi_real_00244,real,Hindi,SEA-Spoof,bonafide,evaluation,,11.8856,flac,47374af40dc671796b28e55d21871d3f6e011fe7c4c5989ac1c96dcd81f4717e,e90f35957b1a99df,data/evaluation/seaspoof_hi/ss_hi_real_00244.flac
ss_hi_real_00245,real,Hindi,SEA-Spoof,bonafide,evaluation,,13.5884,flac,168437f3ebe743d7b9a5f23ae807acdc12cba31acc93ac8a1989320eb1fdd519,9a76d182dd89f7e3,data/evaluation/seaspoof_hi/ss_hi_real_00245.flac
ss_hi_real_00246,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.5866,flac,818a283a569b134e0825f51354d575968162d7ff5d36abbb50cf64af8f1b0f51,706da8960360ede4,data/evaluation/seaspoof_hi/ss_hi_real_00246.flac
ss_hi_real_00247,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.0709,flac,ab3c217d46a302de9cf027bd51fed069e2f924424de653f7ab549d346b37aa62,a6f294549e77d3f4,data/evaluation/seaspoof_hi/ss_hi_real_00247.flac
ss_hi_real_00248,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.9871,flac,01c4415dc07924856a3c2c0c391e1d686e646655863f24d636571290814fbbfa,e66b5bec3b0e1f73,data/evaluation/seaspoof_hi/ss_hi_real_00248.flac
ss_hi_real_00249,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.1799,flac,5caa0d7e7991e93eb7366e090ab2aa8dca6d1a6eb246fd21e3cc210d65909f4f,a355973b15d32e0c,data/evaluation/seaspoof_hi/ss_hi_real_00249.flac
ss_hi_real_00250,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.3029,flac,869f8c5a47c2cef32b2363a7aebc62c429068caa37929c1c97fd51454fac41f2,744566d7f636196a,data/evaluation/seaspoof_hi/ss_hi_real_00250.flac
ss_hi_real_00251,real,Hindi,SEA-Spoof,bonafide,evaluation,,11.3169,flac,13782a515eba2d5918c606c55b2b72cce468217070096ce155132ca0847e927f,8ff7304ce487494d,data/evaluation/seaspoof_hi/ss_hi_real_00251.flac
ss_hi_real_00252,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.8684,flac,213b72b7affa90e50b7892a733b4159a9e2428d548f57f7778f036a6fd4c0489,bc2c54c630892b61,data/evaluation/seaspoof_hi/ss_hi_real_00252.flac
ss_hi_real_00253,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.4053,flac,9a5c2441b84cbd821c3f962919da3dca30141bd9da46943cf7516b691a8fba97,12ac5189706dcd5b,data/evaluation/seaspoof_hi/ss_hi_real_00253.flac
ss_hi_real_00254,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.3391,flac,6b580685775f1a0f34d81ddeb8b986bf8de34630f1a904e72c5511b5956249c2,7ae92f67b50038c0,data/evaluation/seaspoof_hi/ss_hi_real_00254.flac
ss_hi_real_00255,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.0629,flac,b3c8c6304afb0caf7f08ae26d9085c88b1bc7224cb4f51c3f7782f9abd901b05,6840eba2302e83fe,data/evaluation/seaspoof_hi/ss_hi_real_00255.flac
ss_hi_real_00256,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.9752,flac,c159c107d568b02fc92e2bd0365cbe0c9a2746fbd027cb5f7876cf3b2030efb5,2ec2744fbef1d6b5,data/evaluation/seaspoof_hi/ss_hi_real_00256.flac
ss_hi_real_00257,real,Hindi,SEA-Spoof,bonafide,evaluation,,14.6488,flac,b49dba72415197753729581802c24d08f50d187ae0271fd9b9b9206a17f8ffd2,289f8ca7c854b25c,data/evaluation/seaspoof_hi/ss_hi_real_00257.flac
ss_hi_real_00258,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.0969,flac,b725194e2e7bf3c5badc051719b6114d51871a04bf49042ae0a38afdfb709586,261bb54366c413b8,data/evaluation/seaspoof_hi/ss_hi_real_00258.flac
ss_hi_real_00259,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.2589,flac,4e722b211e4735e3673e271f46ccc4724859e9f1271273f6c1edc447b4ee258d,792efe9b62f491cb,data/evaluation/seaspoof_hi/ss_hi_real_00259.flac
ss_hi_real_00260,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.1167,flac,330f40a31bc1e5184ca2d08c87a4ac6724b46a8bb7d7ea6549edf914aaeb4d71,cb51e0aefc69f98f,data/evaluation/seaspoof_hi/ss_hi_real_00260.flac
ss_hi_real_00261,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.1099,flac,0e7e60bbd44ce3567d1f7ae0fee2a02713d3b648fe3a2341f6d5d583c0d5a79b,23a0480cf058a515,data/evaluation/seaspoof_hi/ss_hi_real_00261.flac
ss_hi_real_00262,real,Hindi,SEA-Spoof,bonafide,evaluation,,16.9589,flac,141af4fb8c2143619ded448b091a473e2c3210b36cfc0d5274df920dc25dc8d0,3d4fb8e9f90e03a5,data/evaluation/seaspoof_hi/ss_hi_real_00262.flac
ss_hi_real_00263,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.6798,flac,4b775364c5c592c4c3040ec87b5db065cb3dd1c98146ce627c2dbb6b349e8b49,d02867214e56c256,data/evaluation/seaspoof_hi/ss_hi_real_00263.flac
ss_hi_real_00264,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.9169,flac,50f919a2798a23fcc6c4665e04886379f84c76275df6865d6d76e20a55e1acd5,e470b20b3f3e1d44,data/evaluation/seaspoof_hi/ss_hi_real_00264.flac
ss_hi_real_00265,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.449,flac,f3ddab085ce204daec0e6a611583d23d3654ff5b8494841db944b0845c131b75,751ad7df0a069ce8,data/evaluation/seaspoof_hi/ss_hi_real_00265.flac
ss_hi_real_00266,real,Hindi,SEA-Spoof,bonafide,evaluation,,12.4984,flac,947f86066e9075795bafb3f7cffd0169be0fe444d37e6f864c9be56cad658240,f39ca135536da9dc,data/evaluation/seaspoof_hi/ss_hi_real_00266.flac
ss_hi_real_00267,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.7087,flac,6476ffb9162f50ca6fd243374b6ca49e1388ed5cbac9ea15232c1453d477fc77,10040124d652bfa6,data/evaluation/seaspoof_hi/ss_hi_real_00267.flac
ss_hi_real_00268,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.0743,flac,a959c8bfbc2530a72b87d8d968efda7bea1181f7aeb4d57f841cffb95b518f1f,e84026f321de8bde,data/evaluation/seaspoof_hi/ss_hi_real_00268.flac
ss_hi_real_00269,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.5001,flac,166cb3aa1f4d41d4ddd2a75bde6804e657b67ff6f0187113d90bc92d9ca85553,9faeb37b1ee33dd3,data/evaluation/seaspoof_hi/ss_hi_real_00269.flac
ss_hi_real_00270,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.1172,flac,8b69008c7d8f44bb91ae0db8e3004ecbe76e72028473d38b3378eeead14a0187,d13ad41f0961df47,data/evaluation/seaspoof_hi/ss_hi_real_00270.flac
ss_hi_real_00271,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.0566,flac,790fe6467969eefd9428806a76bc7bf3c5ab4e3186654960e1f0e0b3e566b9df,7a7d5d9221748df9,data/evaluation/seaspoof_hi/ss_hi_real_00271.flac
ss_hi_real_00272,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.1523,flac,56ccfdffb2e53e82d2d7233071a656a01c33bd1f9c8daa4a71fa2d0e979884f7,9f461d86d9067399,data/evaluation/seaspoof_hi/ss_hi_real_00272.flac
ss_hi_real_00273,real,Hindi,SEA-Spoof,bonafide,evaluation,,11.298,flac,0241bce77b7430d8febe439e926fe96fd31700604a085f0a9583fb8d72b2370e,adec4cce6dd90ddb,data/evaluation/seaspoof_hi/ss_hi_real_00273.flac
ss_hi_real_00274,real,Hindi,SEA-Spoof,bonafide,evaluation,,17.4854,flac,dd6cf81715779313fc20c4854aeecf25b08dd6b415d0cb7486782877830f7b2e,933824ca773e9130,data/evaluation/seaspoof_hi/ss_hi_real_00274.flac
ss_hi_real_00275,real,Hindi,SEA-Spoof,bonafide,evaluation,,13.2176,flac,d89fe83a6c51621abc39ed30eb7bf65f56b263fe7a88072ce7f649268c95df80,a9a480d358da8cc6,data/evaluation/seaspoof_hi/ss_hi_real_00275.flac
ss_hi_real_00276,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.2549,flac,44aed148a24fea29171cee3dc9bf245065093530f00f0c9b838d355cae249198,62278051b7ae9dda,data/evaluation/seaspoof_hi/ss_hi_real_00276.flac
ss_hi_real_00277,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.6561,flac,5631c355fcc51933aec9020e5929e9671f176cd0adfdd384d7793a41524e2c5f,57660385781ab21e,data/evaluation/seaspoof_hi/ss_hi_real_00277.flac
ss_hi_real_00278,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.4068,flac,ce1f2e8d9dc9fc587ce735d8a506e3dc4ee21558fcc5ab0926f0373898679acd,da35d7170917f7b6,data/evaluation/seaspoof_hi/ss_hi_real_00278.flac
ss_hi_real_00279,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.5678,flac,064370d0f1f9b0328d683682511803f5b86ba6acc7b62eba7ace7d5b3f7d7c76,2f581e298f8446ca,data/evaluation/seaspoof_hi/ss_hi_real_00279.flac
ss_hi_real_00280,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.8671,flac,d35511b86c65351cfe9f74e7b2243cbe49aca63325787f326045fcac23a5c251,6f77aef2d4d599af,data/evaluation/seaspoof_hi/ss_hi_real_00280.flac
ss_hi_real_00281,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.4019,flac,523ab11c4d0af7a7d9112c0643a9f9100ec660b359cf36818499dcfaeb7404fa,eaf5f88d79df0458,data/evaluation/seaspoof_hi/ss_hi_real_00281.flac
ss_hi_real_00282,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.6996,flac,536a9bbfe0115c2ec32201d8a7a6fef3fe89bbb0c0ef48b216bb57a1e94b8cec,440561f523ac3fb5,data/evaluation/seaspoof_hi/ss_hi_real_00282.flac
ss_hi_real_00283,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.6926,flac,4a8bb0fe197aeed8bf352a93d859d15857f655d6d1faea2c835f24a82cd7e843,3781d2385771f955,data/evaluation/seaspoof_hi/ss_hi_real_00283.flac
ss_hi_real_00284,real,Hindi,SEA-Spoof,bonafide,evaluation,,20.5664,flac,f255071f493913527fd6ca522a4dd64b2ed2ef0c632f50799ae2e90d2ae99725,e5a80a80e2e49be6,data/evaluation/seaspoof_hi/ss_hi_real_00284.flac
ss_hi_real_00285,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.1762,flac,23953f8f6f8202a67f2738d6230a21be11c29af009db9ea021b5ce98bdb50cc1,15b1baa926e18f85,data/evaluation/seaspoof_hi/ss_hi_real_00285.flac
ss_hi_real_00286,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.4907,flac,f7c439e8f2253fbd25ba34a3dac1b8884221d486b733ff2873f945836a72c952,138b653b8c961b4f,data/evaluation/seaspoof_hi/ss_hi_real_00286.flac
ss_hi_real_00287,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.2354,flac,fa9223f1686a961d38e5a6c38e52bf441615f3f3c1b1071fe84c9ed8f9acf798,b70189f2dd99466a,data/evaluation/seaspoof_hi/ss_hi_real_00287.flac
ss_hi_real_00288,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.1989,flac,d6a4b33903ea50e8f4e7097199957a9d7e436911ee8f7ec480198e624ea45124,69fe6416c6e45498,data/evaluation/seaspoof_hi/ss_hi_real_00288.flac
ss_hi_real_00289,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.1389,flac,19fccbab873c62c4cb06a9895fa67376d752b9858e4d7621df41764a7f74c685,1dce1af784832095,data/evaluation/seaspoof_hi/ss_hi_real_00289.flac
ss_hi_real_00290,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.0029,flac,5cfe1d9bd054101ce7c38576988e63569fd7d8dcfe08b8debb43751e00123e72,4c13d630c4fcb1aa,data/evaluation/seaspoof_hi/ss_hi_real_00290.flac
ss_hi_real_00291,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.9269,flac,f485938976590f32ebac3715e9c8dbb2b8e78938fe7abf89452e2caf194ebcb8,83768f90a9e98676,data/evaluation/seaspoof_hi/ss_hi_real_00291.flac
ss_hi_real_00292,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.7596,flac,505628fbfee94d83b2fcfebfcb645223120184a6302084f3202e05cbfb470d47,f5f1f1eac519084f,data/evaluation/seaspoof_hi/ss_hi_real_00292.flac
ss_hi_real_00293,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.208,flac,8de7a379d09853a57520c92ce28cfee4b4dc120a077fe33e948a44c846d88e41,253e698428ba2d3b,data/evaluation/seaspoof_hi/ss_hi_real_00293.flac
ss_hi_real_00294,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.0069,flac,12346aa90fb6c2897b9865d5f2bdc5e4c382c3bd1733d6f6582822c3cd09cc94,1e60247006249382,data/evaluation/seaspoof_hi/ss_hi_real_00294.flac
ss_hi_real_00295,real,Hindi,SEA-Spoof,bonafide,evaluation,,10.9228,flac,d4651438e4423e79043290c87eab5a9e9623c2110ccd47e115dbf593c6a7dbfc,61be848a12105718,data/evaluation/seaspoof_hi/ss_hi_real_00295.flac
ss_hi_real_00296,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.6198,flac,22be8899530860a7b26f590c9354c65ec73841cf760a0b038aea3e07524a2569,ff16f2da098191a9,data/evaluation/seaspoof_hi/ss_hi_real_00296.flac
ss_hi_real_00297,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.8784,flac,2f6be9005ce3e62eedd9c3f1eb56dd42e6cedcb5079c032bed5928d24a7a8b18,610a48c6f3d3d6bb,data/evaluation/seaspoof_hi/ss_hi_real_00297.flac
ss_hi_real_00298,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.5092,flac,831b0a317f87a465cdafd15d32bfe4d242f39a649d4c7f0875411251ec1e88f2,e686f4c5483fd241,data/evaluation/seaspoof_hi/ss_hi_real_00298.flac
ss_hi_real_00299,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.192,flac,be6afdb019b99248fa26952b28554533465e297e90a84983d908edc4a5365a50,b2996fa85122db85,data/evaluation/seaspoof_hi/ss_hi_real_00299.flac
ss_hi_real_00300,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.4138,flac,a83474e3e66b4758b2f0f4b53d41effc94475ecb2b4da3e795d9e30c8f1868aa,0ab9f36892f9888b,data/evaluation/seaspoof_hi/ss_hi_real_00300.flac
ss_hi_real_00301,real,Hindi,SEA-Spoof,bonafide,evaluation,,12.6139,flac,82f539fc996380bfe53672ed80af87a9e5bc3f0887447ea07e56095cdecd7eae,e195a66f7466df53,data/evaluation/seaspoof_hi/ss_hi_real_00301.flac
ss_hi_real_00302,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.3189,flac,117240945c88f57d3344ae6e6ab37873c3befd5022e8552833d247f30ef1cd19,1bd00839ed41e21a,data/evaluation/seaspoof_hi/ss_hi_real_00302.flac
ss_hi_real_00303,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.3754,flac,f78a189af5eb7d1d90061c7a07619db9b2d5303d9764d286729c5827984b24d3,10ee003cfd258102,data/evaluation/seaspoof_hi/ss_hi_real_00303.flac
ss_hi_real_00304,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.6387,flac,0411af674afd9e765b0656c5523e6875362cc9f5eef9dcf794f466402a029d90,59e3a7a85db2ba22,data/evaluation/seaspoof_hi/ss_hi_real_00304.flac
ss_hi_real_00305,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.6648,flac,4a7de51f859360b682c8a40b5895bbbe76f041d636353447856e1a16949cfbe9,629aaa9e0020ae8d,data/evaluation/seaspoof_hi/ss_hi_real_00305.flac
ss_hi_real_00306,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.237,flac,3790367a2ef194035bd066aebd472ea8e65d20ff96a42df8a91941e25e4bf42f,1bbffb8e2ecc7928,data/evaluation/seaspoof_hi/ss_hi_real_00306.flac
ss_hi_real_00307,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.2146,flac,f5301fcd2619913caaa17742956ed5d417712b115d4b0eab9fac3bd73c1d59db,45c54269a9568fc0,data/evaluation/seaspoof_hi/ss_hi_real_00307.flac
ss_hi_real_00308,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.7289,flac,b545e5d37ee146b1f06c38f60c907d01fa110e235bbba2a688b5585bc0b72eed,67a105b6df334c71,data/evaluation/seaspoof_hi/ss_hi_real_00308.flac
ss_hi_real_00309,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.1524,flac,cc9042d5db147a480fd791a226603a4553d431c7bc0678c29d17378d26f493d2,cb889006fafbbdaa,data/evaluation/seaspoof_hi/ss_hi_real_00309.flac
ss_hi_real_00310,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.5051,flac,9071516b4255f93935bb9604c89fac4530a86f53e0de14953b747325a88c7403,389df2273861d981,data/evaluation/seaspoof_hi/ss_hi_real_00310.flac
ss_hi_real_00311,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.0389,flac,c65f30b70f677a0f9cbf8428bd617b629d94d3545d48fd4021ab0fa7f391d401,ef0cc3fd45e8d5ed,data/evaluation/seaspoof_hi/ss_hi_real_00311.flac
ss_hi_real_00312,real,Hindi,SEA-Spoof,bonafide,evaluation,,11.1889,flac,53e873662a66918e08e1b805c9458c5059595d2e9679553ce4ab6c20f56b424d,1720c6e980d745e1,data/evaluation/seaspoof_hi/ss_hi_real_00312.flac
ss_hi_real_00313,real,Hindi,SEA-Spoof,bonafide,evaluation,,12.0227,flac,47f2bd4817def3a6eab92760a49329b0148a81a4bc1324ce9694e556e70bbb32,8f2248a81567b2b9,data/evaluation/seaspoof_hi/ss_hi_real_00313.flac
ss_hi_real_00314,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.0256,flac,fadfc8c69e7869c5dcf69b5ab17a578e19ac023947de42211e995da8e59ef703,a23f19e773a96add,data/evaluation/seaspoof_hi/ss_hi_real_00314.flac
ss_hi_real_00315,real,Hindi,SEA-Spoof,bonafide,evaluation,,6.2008,flac,d9ad7130f972aba75425d69498686d71eec446f8dc1cb0c1d6e5b6b0c4d69b86,c6d79bbd9d8d129c,data/evaluation/seaspoof_hi/ss_hi_real_00315.flac
ss_hi_real_00316,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.0269,flac,9e8b8acfbadbd7d7caed2f40876e2e92544dbfa24f0488a2f6cf50b8c662b492,3507cb4e219c3127,data/evaluation/seaspoof_hi/ss_hi_real_00316.flac
ss_hi_real_00317,real,Hindi,SEA-Spoof,bonafide,evaluation,,13.4723,flac,c68ae233b78a01627a0011889cd7d673c32d70402d41bd9a466b589ea6a8bb3a,a1caf537e4587f2f,data/evaluation/seaspoof_hi/ss_hi_real_00317.flac
ss_hi_real_00318,real,Hindi,SEA-Spoof,bonafide,evaluation,,12.1817,flac,95973273ee02601610f815cec3be64db0f02bd0e310f68ffc4a18fcd57abab26,0bfcb8146367db36,data/evaluation/seaspoof_hi/ss_hi_real_00318.flac
ss_hi_real_00319,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.7761,flac,016b9453085870235b29a08d8afbcd0abdb11e7a25334b0237b31ec0e0d9efab,9700a714027fd440,data/evaluation/seaspoof_hi/ss_hi_real_00319.flac
ss_hi_real_00320,real,Hindi,SEA-Spoof,bonafide,evaluation,,4.9224,flac,4c249292d19917a1a6203bf40534cf73c3ae4562368bae2fbe1b3d27ab895f26,c9bdc914c64aa574,data/evaluation/seaspoof_hi/ss_hi_real_00320.flac
ss_hi_real_00321,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.9486,flac,a65ba632d83f3533435c94759c86b77398ad50f385129a9a0bda335edb51eb35,3c82d05b43bd9a54,data/evaluation/seaspoof_hi/ss_hi_real_00321.flac
ss_hi_real_00322,real,Hindi,SEA-Spoof,bonafide,evaluation,,10.5479,flac,2f1ee1f83e47f647cfe67211f089f7d8129f67bca18b00c4e6381e243643cf2e,a00bd497733b85ba,data/evaluation/seaspoof_hi/ss_hi_real_00322.flac
ss_hi_real_00323,real,Hindi,SEA-Spoof,bonafide,evaluation,,2.8298,flac,160303ac0ca2342a40946b249c9df4b4d0a4da2153b0323e3a99989fdac3a6f7,b27cb774c119b718,data/evaluation/seaspoof_hi/ss_hi_real_00323.flac
ss_hi_real_00324,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.4949,flac,ded4952d72ff8b3e6934671875915432c727add528d61b9e8238cebe5c44b334,fd9d33b037cf47d6,data/evaluation/seaspoof_hi/ss_hi_real_00324.flac
ss_hi_real_00325,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.9951,flac,40e4760fb0bda626e1e2316288e053bd14662a7bb344d3af37f5bd1e543b35cb,4b541f3970455c22,data/evaluation/seaspoof_hi/ss_hi_real_00325.flac
ss_hi_real_00326,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.4749,flac,b1024ad7738359f0234bd50286765d1aa77deda41bff0eb70caffcd5975c6376,6cd91335afbf3703,data/evaluation/seaspoof_hi/ss_hi_real_00326.flac
ss_hi_real_00327,real,Hindi,SEA-Spoof,bonafide,evaluation,,5.8247,flac,09dfd9a3afd3ba5677a41fb36be91a93a9022602f5c7a1cb03afc7e20a0a9645,af6bf0196ee4c7cc,data/evaluation/seaspoof_hi/ss_hi_real_00327.flac
ss_hi_real_00328,real,Hindi,SEA-Spoof,bonafide,evaluation,,11.0425,flac,57371811676905f460b4fb5701e624ba15cf309a70ec6fac35bc1d9b97e175a4,6d91c7cbb5fbefee,data/evaluation/seaspoof_hi/ss_hi_real_00328.flac
ss_hi_real_00329,real,Hindi,SEA-Spoof,bonafide,evaluation,,8.3294,flac,6bf827f5f6386752f01ea16161fa60ecbcf1aad06491cc4dbf5cca1d15018901,d41ece6d29ce3da6,data/evaluation/seaspoof_hi/ss_hi_real_00329.flac
ss_hi_real_00330,real,Hindi,SEA-Spoof,bonafide,evaluation,,9.87,flac,fc97c3d6909adf714724e724c783648284b6c748ef5b6e121e0bb67072263ec6,bd55ccebe4231718,data/evaluation/seaspoof_hi/ss_hi_real_00330.flac
ss_hi_real_00331,real,Hindi,SEA-Spoof,bonafide,evaluation,,7.4481,flac,2f0d7d2423a703b879c4e06ab40b3710b068cff662487dfc625b565f6ada0f56,2c745218f0e9f076,data/evaluation/seaspoof_hi/ss_hi_real_00331.flac
ss_hi_real_00332,real,Hindi,SEA-Spoof,bonafide,evaluation,,3.5321,flac,f3ad8318d4fbe9546f07d6130857d2fb67a1a1aea9e0d784cc6ed7c0ea0df0c1,2e1e80a5196b6558,data/evaluation/seaspoof_hi/ss_hi_real_00332.flac
